"","V1","V2"
"result.7896",2001,0
"result.7897",2001,0
"result.7898",2001,0
"result.7899",2001,0
"result.7900",2001,0
"result.7901",2001,0
"result.7902",2001,0
"result.7903",2001,0
"result.7904",2001,0
"result.7905",2001,0
"result.7906",2001,0
"result.7907",2001,0
"result.7908",2001,0
"result.7909",2001,0
"result.7910",2001,0
"result.7911",2001,0
"result.7912",2001,0
"result.7913",2001,0
"result.7914",2001,0
"result.7915",2001,0
"result.7916",2001,0
"result.7917",2001,0
"result.7918",2001,0
"result.7919",2001,0
"result.7920",2001,0
"result.7921",2001,0
"result.7922",2001,0
"result.7923",2001,0
"result.7924",2001,0
"result.7925",2001,0
"result.7926",2001,0
"result.7927",2001,0
"result.7928",2001,0
"result.7929",2001,0
"result.7930",2001,0
"result.7931",2001,0
"result.7932",2001,0
"result.7933",2001,0
"result.7934",2001,0
"result.7935",2001,0
"result.7936",2001,0
"result.7937",2001,0
"result.7938",2001,0
"result.7939",2001,0
"result.7940",2001,0
"result.7941",2001,0
"result.7942",2001,0
"result.7943",2001,0
"result.7944",2001,0
"result.7945",2001,0
"result.7946",2001,0
"result.7947",2001,0
"result.7948",2001,0
"result.7949",2001,0
"result.7950",2001,0
"result.7951",2001,0
"result.7952",2001,0
"result.7953",2001,0
"result.7954",2001,0
"result.7955",2001,0
"result.7956",2001,0
"result.7957",2001,0
"result.7958",2001,0
"result.7959",2001,0
"result.7960",2001,0
"result.7961",2001,0
"result.7962",2001,0
"result.7963",2001,0
"result.7964",2001,0
"result.7965",2001,0
"result.7966",1003,0.431394690845281
"result.7967",2001,0
"result.7968",2001,0
"result.7969",2001,0
"result.7970",2001,0
"result.7971",2001,0
"result.7972",2001,0
"result.7973",2001,0
"result.7974",2001,0
"result.7975",2001,0
"result.7976",2001,0
"result.7977",2001,0
"result.7978",2001,0
"result.7979",2001,0
"result.7980",2001,0
"result.7981",2001,0
"result.7982",2001,0
"result.7983",2001,0
"result.7984",2001,0
"result.7985",2001,0
"result.7986",2001,0
"result.7987",2001,0
"result.7988",2001,0
"result.7989",2001,0
"result.7990",2001,0
"result.7991",2001,0
"result.7992",2001,0
"result.7993",2001,0
"result.7994",2001,0
"result.7995",2001,0
"result.7996",2001,0
"result.7997",2001,0
"result.7998",2001,0
"result.7999",2001,0
"result.8000",2001,0
"result.8001",2001,0
"result.8002",2001,0
"result.8003",2001,0
"result.8004",2001,0
"result.8005",2001,0
"result.8006",2001,0
"result.8007",2001,0
"result.8008",2001,0
"result.8009",2001,0
"result.8010",2001,0
"result.8011",2001,0
"result.8012",2001,0
"result.8013",2001,0
"result.8014",2001,0
"result.8015",2001,0
"result.8016",2001,0
"result.8017",2001,0
"result.8018",2001,0
"result.8019",2001,0
"result.8020",2001,0
"result.8021",2001,0
"result.8022",2001,0
"result.8023",2001,0
"result.8024",2001,0
"result.8025",2001,0
"result.8026",2001,0
"result.8027",2001,0
"result.8028",2001,0
"result.8029",2001,0
"result.8030",2001,0
"result.8031",2001,0
"result.8032",2001,0
"result.8033",2001,0
"result.8034",2001,0
"result.8035",2001,0
"result.8036",2001,0
"result.8037",2001,0
"result.8038",991,0.363161133477027
"result.8039",1668,0.730628378766813
"result.8040",2001,0
"result.8041",2001,0
"result.8042",2001,0
"result.8043",2001,0
"result.8044",2001,0
"result.8045",2001,0
"result.8046",1007,0.554463850134614
"result.8047",2001,0
"result.8048",2001,0
"result.8049",2001,0
"result.8050",2001,0
"result.8051",2001,0
"result.8052",2001,0
"result.8053",2001,0
"result.8054",2001,0
"result.8055",2001,0
"result.8056",991,0.556988496539685
"result.8057",2001,0
"result.8058",2001,0
"result.8059",2001,0
"result.8060",2001,0
"result.8061",2001,0
"result.8062",2001,0
"result.8063",2001,0
"result.8064",2001,0
"result.8065",2001,0
"result.8066",2001,0
"result.8067",2001,0
"result.8068",2001,0
"result.8069",2001,0
"result.8070",2001,0
"result.8071",891,0.3722621030083
"result.8072",2001,0
"result.8073",2001,0
"result.8074",2001,0
"result.8075",2001,0
"result.8076",2001,0
"result.8077",2001,0
"result.8078",2001,0
"result.8079",1008,0.711267474834177
"result.8080",1062,0.342596600975071
"result.8081",2001,0
"result.8082",2001,0
"result.8083",2001,0
"result.8084",2001,0
"result.8085",2001,0
"result.8086",2001,0
"result.8087",2001,0
"result.8088",2001,0
"result.8089",916,0.380093789199897
"result.8090",2001,0
"result.8091",2001,0
"result.8092",2001,0
"result.8093",2001,0
"result.8094",2001,0
"result.8095",2001,0
"result.8096",2001,0
"result.8097",2001,0
"result.8098",2001,0
"result.8099",2001,0
"result.8100",2001,0
"result.8101",2001,0
"result.8102",2001,0
"result.8103",2001,0
"result.8104",2001,0
"result.8105",2001,0
"result.8106",2001,0
"result.8107",2001,0
"result.8108",2001,0
"result.8109",2001,0
"result.8110",2001,0
"result.8111",2001,0
"result.8112",2001,0
"result.8113",2001,0
"result.8114",2001,0
"result.8115",2001,0
"result.8116",2001,0
"result.8117",2001,0
"result.8118",2001,0
"result.8119",2001,0
"result.8120",2001,0
"result.8121",2001,0
"result.8122",2001,0
"result.8123",2001,0
"result.8124",2001,0
"result.8125",2001,0
"result.8126",2001,0
"result.8127",2001,0
"result.8128",2001,0
"result.8129",2001,0
"result.8130",2001,0
"result.8131",2001,0
"result.8132",2001,0
"result.8133",2001,0
"result.8134",2001,0
"result.8135",2001,0
"result.8136",2001,0
"result.8137",2001,0
"result.8138",2001,0
"result.8139",2001,0
"result.8140",2001,0
"result.8141",2001,0
"result.8142",2001,0
"result.8143",1021,0.578380110503424
"result.8144",2001,0
"result.8145",2001,0
"result.8146",2001,0
"result.8147",1012,0.281499406448454
"result.8148",2001,0
"result.8149",2001,0
"result.8150",2001,0
"result.8151",2001,0
"result.8152",2001,0
"result.8153",2001,0
"result.8154",2001,0
"result.8155",2001,0
"result.8156",2001,0
"result.8157",2001,0
"result.8158",2001,0
"result.8159",2001,0
"result.8160",2001,0
"result.8161",2001,0
"result.8162",2001,0
"result.8163",2001,0
"result.8164",2001,0
"result.8165",2001,0
"result.8166",2001,0
"result.8167",2001,0
"result.8168",2001,0
"result.8169",2001,0
"result.8170",2001,0
"result.8171",2001,0
"result.8172",2001,0
"result.8173",2001,0
"result.8174",2001,0
"result.8175",2001,0
"result.8176",2001,0
"result.8177",2001,0
"result.8178",2001,0
"result.8179",2001,0
"result.8180",2001,0
"result.8181",2001,0
"result.8182",992,0.674840813929809
"result.8183",2001,0
"result.8184",2001,0
"result.8185",2001,0
"result.8186",2001,0
"result.8187",2001,0
"result.8188",2001,0
"result.8189",2001,0
"result.8190",2001,0
"result.8191",2001,0
"result.8192",2001,0
"result.8193",2001,0
"result.8194",2001,0
"result.8195",2001,0
"result.8196",2001,0
"result.8197",2001,0
"result.8198",2001,0
"result.8199",2001,0
"result.8200",2001,0
"result.8201",2001,0
"result.8202",2001,0
"result.8203",2001,0
"result.8204",2001,0
"result.8205",2001,0
"result.8206",2001,0
"result.8207",2001,0
"result.8208",2001,0
"result.8209",2001,0
"result.8210",2001,0
"result.8211",2001,0
"result.8212",2001,0
"result.8213",2001,0
"result.8214",2001,0
"result.8215",2001,0
"result.8216",2001,0
"result.8217",2001,0
"result.8218",2001,0
"result.8219",2001,0
"result.8220",2001,0
"result.8221",2001,0
"result.8222",2001,0
"result.8223",2001,0
"result.8224",2001,0
"result.8225",2001,0
"result.8226",2001,0
"result.8227",2001,0
"result.8228",2001,0
"result.8229",2001,0
"result.8230",1012,0.460110090266138
"result.8231",992,0.703247241613767
"result.8232",2001,0
"result.8233",2001,0
"result.8234",2001,0
"result.8235",2001,0
"result.8236",2001,0
"result.8237",2001,0
"result.8238",2001,0
"result.8239",2001,0
"result.8240",2001,0
"result.8241",2001,0
"result.8242",2001,0
"result.8243",2001,0
"result.8244",2001,0
"result.8245",2001,0
"result.8246",2001,0
"result.8247",2001,0
"result.8248",2001,0
"result.8249",2001,0
"result.8250",2001,0
"result.8251",2001,0
"result.8252",2001,0
"result.8253",2001,0
"result.8254",2001,0
"result.8255",2001,0
"result.8256",2001,0
"result.8257",169,0.192601178794803
"result.8258",2001,0
"result.8259",2001,0
"result.8260",2001,0
"result.8261",2001,0
"result.8262",2001,0
"result.8263",2001,0
"result.8264",2001,0
"result.8265",2001,0
"result.8266",2001,0
"result.8267",2001,0
"result.8268",2001,0
"result.8269",2001,0
"result.8270",2001,0
"result.8271",2001,0
"result.8272",2001,0
"result.8273",2001,0
"result.8274",2001,0
"result.8275",2001,0
"result.8276",2001,0
"result.8277",2001,0
"result.8278",2001,0
"result.8279",2001,0
"result.8280",2001,0
"result.8281",2001,0
"result.8282",2001,0
"result.8283",2001,0
"result.8284",2001,0
"result.8285",2001,0
"result.8286",1008,0.562470484415396
"result.8287",2001,0
"result.8288",2001,0
"result.8289",2001,0
"result.8290",2001,0
"result.8291",2001,0
"result.8292",2001,0
"result.8293",2001,0
"result.8294",2001,0
"result.8295",991,0.58640420745304
"result.8296",2001,0
"result.8297",2001,0
"result.8298",2001,0
"result.8299",2001,0
"result.8300",2001,0
"result.8301",2001,0
"result.8302",2001,0
"result.8303",2001,0
"result.8304",2001,0
"result.8305",2001,0
"result.8306",2001,0
"result.8307",2001,0
"result.8308",2001,0
"result.8309",2001,0
"result.8310",2001,0
"result.8311",2001,0
"result.8312",2001,0
"result.8313",2001,0
"result.8314",2001,0
"result.8315",2001,0
"result.8316",2001,0
"result.8317",2001,0
"result.8318",2001,0
"result.8319",2001,0
"result.8320",2001,0
"result.8321",2001,0
"result.8322",2001,0
"result.8323",2001,0
"result.8324",2001,0
"result.8325",2001,0
"result.8326",2001,0
"result.8327",2001,0
"result.8328",2001,0
"result.8329",2001,0
"result.8330",2001,0
"result.8331",2001,0
"result.8332",2001,0
"result.8333",2001,0
"result.8334",2001,0
"result.8335",1668,0.742588815404581
"result.8336",2001,0
"result.8337",2001,0
"result.8338",2001,0
"result.8339",2001,0
"result.8340",2001,0
"result.8341",2001,0
"result.8342",2001,0
"result.8343",2001,0
"result.8344",2001,0
"result.8345",2001,0
"result.8346",2001,0
"result.8347",2001,0
"result.8348",2001,0
"result.8349",2001,0
"result.8350",2001,0
"result.8351",2001,0
"result.8352",2001,0
"result.8353",2001,0
"result.8354",2001,0
"result.8355",2001,0
"result.8356",2001,0
"result.8357",2001,0
"result.8358",2001,0
"result.8359",2001,0
"result.8360",2001,0
"result.8361",2001,0
"result.8362",2001,0
"result.8363",2001,0
"result.8364",2001,0
"result.8365",2001,0
"result.8366",2001,0
"result.8367",2001,0
"result.8368",2001,0
"result.8369",2001,0
"result.8370",2001,0
"result.8371",2001,0
"result.8372",2001,0
"result.8373",2001,0
"result.8374",1007,0.402162223542486
"result.8375",2001,0
"result.8376",2001,0
"result.8377",2001,0
"result.8378",2001,0
"result.8379",2001,0
"result.8380",2001,0
"result.8381",2001,0
"result.8382",2001,0
"result.8383",2001,0
"result.8384",2001,0
"result.8385",2001,0
"result.8386",2001,0
"result.8387",2001,0
"result.8388",2001,0
"result.8389",2001,0
"result.8390",1003,0.469950919367147
"result.8391",2001,0
"result.8392",2001,0
"result.8393",2001,0
"result.8394",2001,0
"result.8395",2001,0
"result.8396",2001,0
"result.8397",2001,0
"result.8398",1007,0.42670277960829
"result.8399",169,0.129997923619548
"result.8400",2001,0
"result.8401",2001,0
"result.8402",2001,0
"result.8403",2001,0
"result.8404",1003,0.410532691913099
"result.8405",2001,0
"result.8406",2001,0
"result.8407",2001,0
"result.8408",2001,0
"result.8409",2001,0
"result.8410",2001,0
"result.8411",2001,0
"result.8412",2001,0
"result.8413",2001,0
"result.8414",2001,0
"result.8415",2001,0
"result.8416",2001,0
"result.8417",2001,0
"result.8418",2001,0
"result.8419",2001,0
"result.8420",2001,0
"result.8421",2001,0
"result.8422",2001,0
"result.8423",2001,0
"result.8424",2001,0
"result.8425",2001,0
"result.8426",2001,0
"result.8427",2001,0
"result.8428",2001,0
"result.8429",2001,0
"result.8430",2001,0
"result.8431",2001,0
"result.8432",2001,0
"result.8433",2001,0
"result.8434",2001,0
"result.8435",2001,0
"result.8436",2001,0
"result.8437",2001,0
"result.8438",2001,0
"result.8439",2001,0
"result.8440",2001,0
"result.8441",2001,0
"result.8442",2001,0
"result.8443",2001,0
"result.8444",2001,0
"result.8445",2001,0
"result.8446",2001,0
"result.8447",2001,0
"result.8448",2001,0
"result.8449",2001,0
"result.8450",2001,0
"result.8451",2001,0
"result.8452",2001,0
"result.8453",2001,0
"result.8454",2001,0
"result.8455",992,0.554326402302586
"result.8456",2001,0
"result.8457",2001,0
"result.8458",2001,0
"result.8459",2001,0
"result.8460",2001,0
"result.8461",2001,0
"result.8462",2001,0
"result.8463",2001,0
"result.8464",2001,0
"result.8465",2001,0
"result.8466",2001,0
"result.8467",2001,0
"result.8468",2001,0
"result.8469",2001,0
"result.8470",2001,0
"result.8471",2001,0
"result.8472",2001,0
"result.8473",2001,0
"result.8474",2001,0
"result.8475",2001,0
"result.8476",2001,0
"result.8477",2001,0
"result.8478",2001,0
"result.8479",2001,0
"result.8480",2001,0
"result.8481",2001,0
"result.8482",2001,0
"result.8483",2001,0
"result.8484",2001,0
"result.8485",2001,0
"result.8486",2001,0
"result.8487",2001,0
"result.8488",2001,0
"result.8489",2001,0
"result.8490",2001,0
"result.8491",2001,0
"result.8492",2001,0
"result.8493",2001,0
"result.8494",2001,0
"result.8495",2001,0
"result.8496",2001,0
"result.8497",2001,0
"result.8498",2001,0
"result.8499",2001,0
"result.8500",2001,0
"result.8501",2001,0
"result.8502",2001,0
"result.8503",2001,0
"result.8504",2001,0
"result.8505",2001,0
"result.8506",2001,0
"result.8507",2001,0
"result.8508",2001,0
"result.8509",2001,0
"result.8510",2001,0
"result.8511",2001,0
"result.8512",2001,0
"result.8513",2001,0
"result.8514",2001,0
"result.8515",2001,0
"result.8516",2001,0
"result.8517",2001,0
"result.8518",2001,0
"result.8519",2001,0
"result.8520",2001,0
"result.8521",2001,0
"result.8522",2001,0
"result.8523",2001,0
"result.8524",2001,0
"result.8525",2001,0
"result.8526",1021,0.516496965550122
"result.8527",2001,0
"result.8528",2001,0
"result.8529",2001,0
"result.8530",2001,0
"result.8531",2001,0
"result.8532",2001,0
"result.8533",2001,0
"result.8534",2001,0
"result.8535",2001,0
"result.8536",2001,0
"result.8537",2001,0
"result.8538",2001,0
"result.8539",2001,0
"result.8540",2001,0
"result.8541",2001,0
"result.8542",2001,0
"result.8543",2001,0
"result.8544",2001,0
"result.8545",930,0.464036671469461
"result.8546",2001,0
"result.8547",2001,0
"result.8548",2001,0
"result.8549",2001,0
"result.8550",2001,0
"result.8551",2001,0
"result.8552",2001,0
"result.8553",2001,0
"result.8554",2001,0
"result.8555",2001,0
"result.8556",2001,0
"result.8557",2001,0
"result.8558",2001,0
"result.8559",2001,0
"result.8560",2001,0
"result.8561",2001,0
"result.8562",2001,0
"result.8563",2001,0
"result.8564",2001,0
"result.8565",2001,0
"result.8566",2001,0
"result.8567",1018,0.46215027587888
"result.8568",2001,0
"result.8569",2001,0
"result.8570",2001,0
"result.8571",2001,0
"result.8572",2001,0
"result.8573",2001,0
"result.8574",2001,0
"result.8575",2001,0
"result.8576",2001,0
"result.8577",2001,0
"result.8578",2001,0
"result.8579",2001,0
"result.8580",2001,0
"result.8581",2001,0
"result.8582",2001,0
"result.8583",2001,0
"result.8584",2001,0
"result.8585",2001,0
"result.8586",2001,0
"result.8587",2001,0
"result.8588",2001,0
"result.8589",2001,0
"result.8590",2001,0
"result.8591",2001,0
"result.8592",2001,0
"result.8593",2001,0
"result.8594",2001,0
"result.8595",2001,0
"result.8596",2001,0
"result.8597",2001,0
"result.8598",991,0.628479899051058
"result.8599",2001,0
"result.8600",2001,0
"result.8601",2001,0
"result.8602",2001,0
"result.8603",2001,0
"result.8604",2001,0
"result.8605",2001,0
"result.8606",2001,0
"result.8607",2001,0
"result.8608",2001,0
"result.8609",2001,0
"result.8610",2001,0
"result.8611",2001,0
"result.8612",497,0
"result.8613",2001,0
"result.8614",2001,0
"result.8615",2001,0
"result.8616",2001,0
"result.8617",2001,0
"result.8618",2001,0
"result.8619",2001,0
"result.8620",2001,0
"result.8621",2001,0
"result.8622",2001,0
"result.8623",2001,0
"result.8624",171,0.292277207689935
"result.8625",2001,0
"result.8626",2001,0
"result.8627",2001,0
"result.8628",2001,0
"result.8629",2001,0
"result.8630",2001,0
"result.8631",2001,0
"result.8632",2001,0
"result.8633",2001,0
"result.8634",2001,0
"result.8635",2001,0
"result.8636",2001,0
"result.8637",2001,0
"result.8638",2001,0
"result.8639",2001,0
"result.8640",2001,0
"result.8641",2001,0
"result.8642",2001,0
"result.8643",449,0.165483240534783
"result.8644",2001,0
"result.8645",2001,0
"result.8646",2001,0
"result.8647",2001,0
"result.8648",2001,0
"result.8649",2001,0
"result.8650",2001,0
"result.8651",2001,0
"result.8652",2001,0
"result.8653",2001,0
"result.8654",2001,0
"result.8655",2001,0
"result.8656",2001,0
"result.8657",2001,0
"result.8658",2001,0
"result.8659",2001,0
"result.8660",2001,0
"result.8661",2001,0
"result.8662",2001,0
"result.8663",2001,0
"result.8664",2001,0
"result.8665",2001,0
"result.8666",2001,0
"result.8667",2001,0
"result.8668",2001,0
"result.8669",2001,0
"result.8670",2001,0
"result.8671",2001,0
"result.8672",2001,0
"result.8673",2001,0
"result.8674",2001,0
"result.8675",2001,0
"result.8676",2001,0
"result.8677",2001,0
"result.8678",2001,0
"result.8679",2001,0
"result.8680",2001,0
"result.8681",2001,0
"result.8682",2001,0
"result.8683",2001,0
"result.8684",2001,0
"result.8685",2001,0
"result.8686",2001,0
"result.8687",1003,1.01659687955283
"result.8688",2001,0
"result.8689",2001,0
"result.8690",2001,0
"result.8691",2001,0
"result.8692",2001,0
"result.8693",2001,0
"result.8694",2001,0
"result.8695",2001,0
"result.8696",2001,0
"result.8697",2001,0
"result.8698",2001,0
"result.8699",2001,0
"result.8700",2001,0
"result.8701",2001,0
"result.8702",2001,0
"result.8703",2001,0
"result.8704",2001,0
"result.8705",2001,0
"result.8706",2001,0
"result.8707",2001,0
"result.8708",2001,0
"result.8709",2001,0
"result.8710",2001,0
"result.8711",2001,0
"result.8712",2001,0
"result.8713",2001,0
"result.8714",2001,0
"result.8715",2001,0
"result.8716",2001,0
"result.8717",2001,0
"result.8718",2001,0
"result.8719",2001,0
"result.8720",2001,0
"result.8721",2001,0
"result.8722",2001,0
"result.8723",2001,0
"result.8724",2001,0
"result.8725",2001,0
"result.8726",2001,0
"result.8727",1234,0.451401864229005
"result.8728",2001,0
"result.8729",2001,0
"result.8730",2001,0
"result.8731",2001,0
"result.8732",2001,0
"result.8733",2001,0
"result.8734",2001,0
"result.8735",2001,0
"result.8736",2001,0
"result.8737",2001,0
"result.8738",2001,0
"result.8739",2001,0
"result.8740",2001,0
"result.8741",2001,0
"result.8742",2001,0
"result.8743",2001,0
"result.8744",2001,0
"result.8745",2001,0
"result.8746",2001,0
"result.8747",2001,0
"result.8748",2001,0
"result.8749",2001,0
"result.8750",1021,0.716257742452825
"result.8751",1008,0.585245594607603
"result.8752",2001,0
"result.8753",2001,0
"result.8754",2001,0
"result.8755",2001,0
"result.8756",2001,0
"result.8757",1012,0.386368871162464
"result.8758",2001,0
"result.8759",2001,0
"result.8760",2001,0
"result.8761",2001,0
"result.8762",2001,0
"result.8763",2001,0
"result.8764",2001,0
"result.8765",2001,0
"result.8766",2001,0
"result.8767",2001,0
"result.8768",2001,0
"result.8769",2001,0
"result.8770",2001,0
"result.8771",2001,0
"result.8772",2001,0
"result.8773",2001,0
"result.8774",992,0.528124999106165
"result.8775",2001,0
"result.8776",2001,0
"result.8777",2001,0
"result.8778",2001,0
"result.8779",2001,0
"result.8780",2001,0
"result.8781",2001,0
"result.8782",2001,0
"result.8783",2001,0
"result.8784",2001,0
"result.8785",2001,0
"result.8786",2001,0
"result.8787",2001,0
"result.8788",2001,0
"result.8789",2001,0
"result.8790",2001,0
"result.8791",992,0.525938462912354
"result.8792",2001,0
"result.8793",2001,0
"result.8794",2001,0
"result.8795",2001,0
"result.8796",2001,0
"result.8797",2001,0
"result.8798",2001,0
"result.8799",2001,0
"result.8800",2001,0
"result.8801",2001,0
"result.8802",2001,0
"result.8803",2001,0
"result.8804",2001,0
"result.8805",2001,0
"result.8806",2001,0
"result.8807",2001,0
"result.8808",2001,0
"result.8809",2001,0
"result.8810",2001,0
"result.8811",2001,0
"result.8812",2001,0
"result.8813",2001,0
"result.8814",991,0.52265396431056
"result.8815",2001,0
"result.8816",2001,0
"result.8817",2001,0
"result.8818",2001,0
"result.8819",2001,0
"result.8820",2001,0
"result.8821",2001,0
"result.8822",2001,0
"result.8823",2001,0
"result.8824",2001,0
"result.8825",2001,0
"result.8826",2001,0
"result.8827",2001,0
"result.8828",2001,0
"result.8829",2001,0
"result.8830",2001,0
"result.8831",2001,0
"result.8832",2001,0
"result.8833",2001,0
"result.8834",2001,0
"result.8835",2001,0
"result.8836",2001,0
"result.8837",2001,0
"result.8838",879,0.466380475985183
"result.8839",2001,0
"result.8840",2001,0
"result.8841",2001,0
"result.8842",2001,0
"result.8843",2001,0
"result.8844",2001,0
"result.8845",2001,0
"result.8846",2001,0
"result.8847",2001,0
"result.8848",2001,0
"result.8849",2001,0
"result.8850",2001,0
"result.8851",2001,0
"result.8852",2001,0
"result.8853",2001,0
"result.8854",2001,0
"result.8855",2001,0
"result.8856",2001,0
"result.8857",2001,0
"result.8858",2001,0
"result.8859",2001,0
"result.8860",2001,0
"result.8861",2001,0
"result.8862",2001,0
"result.8863",2001,0
"result.8864",2001,0
"result.8865",2001,0
"result.8866",2001,0
"result.8867",2001,0
"result.8868",2001,0
"result.8869",2001,0
"result.8870",2001,0
"result.8871",2001,0
"result.8872",2001,0
"result.8873",2001,0
"result.8874",2001,0
"result.8875",2001,0
"result.8876",2001,0
"result.8877",2001,0
"result.8878",2001,0
"result.8879",2001,0
"result.8880",2001,0
"result.8881",2001,0
"result.8882",2001,0
"result.8883",2001,0
"result.8884",2001,0
"result.8885",2001,0
"result.8886",2001,0
"result.8887",2001,0
"result.8888",2001,0
"result.8889",2001,0
"result.8890",2001,0
"result.8891",2001,0
"result.8892",2001,0
"result.8893",2001,0
"result.8894",991,0.41551126518045
"result.8895",2001,0
"result.8896",2001,0
"result.8897",2001,0
"result.8898",2001,0
"result.8899",2001,0
"result.8900",2001,0
"result.8901",2001,0
"result.8902",1021,0.594298969585541
"result.8903",991,0.625893432249935
"result.8904",2001,0
"result.8905",2001,0
"result.8906",2001,0
"result.8907",2001,0
"result.8908",2001,0
"result.8909",2001,0
"result.8910",2001,0
"result.8911",2001,0
"result.8912",2001,0
"result.8913",2001,0
"result.8914",2001,0
"result.8915",2001,0
"result.8916",2001,0
"result.8917",2001,0
"result.8918",2001,0
"result.8919",2001,0
"result.8920",2001,0
"result.8921",988,0.436076445332308
"result.8922",2001,0
"result.8923",2001,0
"result.8924",2001,0
"result.8925",2001,0
"result.8926",2001,0
"result.8927",2001,0
"result.8928",2001,0
"result.8929",2001,0
"result.8930",2001,0
"result.8931",2001,0
"result.8932",2001,0
"result.8933",2001,0
"result.8934",2001,0
"result.8935",2001,0
"result.8936",2001,0
"result.8937",2001,0
"result.8938",2001,0
"result.8939",2001,0
"result.8940",2001,0
"result.8941",2001,0
"result.8942",2001,0
"result.8943",2001,0
"result.8944",2001,0
"result.8945",2001,0
"result.8946",2001,0
"result.8947",2001,0
"result.8948",2001,0
"result.8949",2001,0
"result.8950",2001,0
"result.8951",2001,0
"result.8952",2001,0
"result.8953",2001,0
"result.8954",2001,0
"result.8955",2001,0
"result.8956",2001,0
"result.8957",2001,0
"result.8958",2001,0
"result.8959",2001,0
"result.8960",2001,0
"result.8961",2001,0
"result.8962",2001,0
"result.8963",2001,0
"result.8964",2001,0
"result.8965",2001,0
"result.8966",2001,0
"result.8967",1667,0.759828941478172
"result.8968",2001,0
"result.8969",2001,0
"result.8970",2001,0
"result.8971",2001,0
"result.8972",2001,0
"result.8973",2001,0
"result.8974",1012,0.595159470771071
"result.8975",2001,0
"result.8976",2001,0
"result.8977",2001,0
"result.8978",2001,0
"result.8979",2001,0
"result.8980",2001,0
"result.8981",2001,0
"result.8982",2001,0
"result.8983",2001,0
"result.8984",2001,0
"result.8985",2001,0
"result.8986",2001,0
"result.8987",2001,0
"result.8988",2001,0
"result.8989",2001,0
"result.8990",2001,0
"result.8991",2001,0
"result.8992",2001,0
"result.8993",2001,0
"result.8994",2001,0
"result.8995",2001,0
"result.8996",2001,0
"result.8997",2001,0
"result.8998",2001,0
"result.8999",2001,0
"result.9000",2001,0
"result.9001",2001,0
"result.9002",2001,0
"result.9003",2001,0
"result.9004",2001,0
"result.9005",2001,0
"result.9006",2001,0
"result.9007",2001,0
"result.9008",2001,0
"result.9009",2001,0
"result.9010",2001,0
"result.9011",2001,0
"result.9012",2001,0
"result.9013",2001,0
"result.9014",2001,0
"result.9015",1022,0.412904845236433
"result.9016",2001,0
"result.9017",2001,0
"result.9018",2001,0
"result.9019",2001,0
"result.9020",2001,0
"result.9021",2001,0
"result.9022",2001,0
"result.9023",2001,0
"result.9024",2001,0
"result.9025",2001,0
"result.9026",2001,0
"result.9027",2001,0
"result.9028",2001,0
"result.9029",2001,0
"result.9030",2001,0
"result.9031",2001,0
"result.9032",2001,0
"result.9033",2001,0
"result.9034",2001,0
"result.9035",2001,0
"result.9036",2001,0
"result.9037",2001,0
"result.9038",2001,0
"result.9039",2001,0
"result.9040",2001,0
"result.9041",2001,0
"result.9042",2001,0
"result.9043",2001,0
"result.9044",2001,0
"result.9045",2001,0
"result.9046",2001,0
"result.9047",2001,0
"result.9048",2001,0
"result.9049",2001,0
"result.9050",2001,0
"result.9051",2001,0
"result.9052",2001,0
"result.9053",2001,0
"result.9054",2001,0
"result.9055",2001,0
"result.9056",2001,0
"result.9057",2001,0
"result.9058",2001,0
"result.9059",2001,0
"result.9060",2001,0
"result.9061",2001,0
"result.9062",2001,0
"result.9063",2001,0
"result.9064",2001,0
"result.9065",2001,0
"result.9066",2001,0
"result.9067",2001,0
"result.9068",2001,0
"result.9069",2001,0
"result.9070",2001,0
"result.9071",2001,0
"result.9072",2001,0
"result.9073",2001,0
"result.9074",2001,0
"result.9075",2001,0
"result.9076",2001,0
"result.9077",2001,0
"result.9078",2001,0
"result.9079",2001,0
"result.9080",2001,0
"result.9081",2001,0
"result.9082",2001,0
"result.9083",2001,0
"result.9084",2001,0
"result.9085",2001,0
"result.9086",2001,0
"result.9087",2001,0
"result.9088",2001,0
"result.9089",2001,0
"result.9090",2001,0
"result.9091",2001,0
"result.9092",2001,0
"result.9093",2001,0
"result.9094",2001,0
"result.9095",2001,0
"result.9096",2001,0
"result.9097",2001,0
"result.9098",2001,0
"result.9099",2001,0
"result.9100",2001,0
"result.9101",2001,0
"result.9102",2001,0
"result.9103",2001,0
"result.9104",2001,0
"result.9105",2001,0
"result.9106",2001,0
"result.9107",2001,0
"result.9108",2001,0
"result.9109",2001,0
"result.9110",2001,0
"result.9111",1668,0.483827382535701
"result.9112",2001,0
"result.9113",2001,0
"result.9114",2001,0
"result.9115",2001,0
"result.9116",2001,0
"result.9117",2001,0
"result.9118",2001,0
"result.9119",2001,0
"result.9120",2001,0
"result.9121",2001,0
"result.9122",2001,0
"result.9123",2001,0
"result.9124",2001,0
"result.9125",2001,0
"result.9126",2001,0
"result.9127",2001,0
"result.9128",2001,0
"result.9129",2001,0
"result.9130",2001,0
"result.9131",2001,0
"result.9132",2001,0
"result.9133",2001,0
"result.9134",2001,0
"result.9135",2001,0
"result.9136",2001,0
"result.9137",2001,0
"result.9138",2001,0
"result.9139",2001,0
"result.9140",2001,0
"result.9141",2001,0
"result.9142",2001,0
"result.9143",2001,0
